
Page,Loc #,Location,Month,Revenue,NAFI Amt,Annual Revenue,Annual NAFI,Y,X
57,1114,Ocean Breeze 400801,May-21,340473.85,272379.05,,,26.30139,127.77972
57,1114,Ocean Breeze 400801,Jun-21,304315.8,301939.35,,,26.30139,127.77972
57,1114,Ocean Breeze 400801,Jul-21,405974.05,283958.8,,,26.30139,127.77972
57,1114,Ocean Breeze 400801,Aug-21,421025.35,337387.25,,,26.30139,127.77972
57,1114,Ocean Breeze 400801,Sep-21,344665.5,283489.45,4658408.3,3724815.55,26.30139,127.77972
57,2627,Terra Club,Aug-16,,,,,26.30139,127.77972
57,2627,Terra Club,Sep-16,1119.0,895.2,1119.0,895.2,26.30139,127.77972
57,2627,Terra Club,Oct-16,514.0,411.2,,,26.30139,127.77972
57,2627,Terra Club,Nov-16,1655.5,1324.4,,,26.30139,127.77972
57,2627,Terra Club,Dec-16,3715.0,2972.0,,,26.30139,127.77972
57,2627,Terra Club,Jan-17,2883.0,2306.4,,,26.30139,127.77972
57,2627,Terra Club,Feb-17,4353.35,3482.7,,,26.30139,127.77972
57,2627,Terra Club,Mar-17,1712.1,1369.7,,,26.30139,127.77972
57,2627,Terra Club,Apr-17,936.0,748.8,,,26.30139,127.77972
57,2627,Terra Club,May-17,375.15,300.1,,,26.30139,127.77972
57,2627,Terra Club,Jun-17,6947.0,5557.6,,,26.30139,127.77972
57,2627,Terra Club,Jul-17,1870.0,1496.0,,,26.30139,127.77972
57,2627,Terra Club,Aug-17,2379.0,1903.2,,,26.30139,127.77972
57,2627,Terra Club,Sep-17,1119.0,895.2,28459.1,22767.3,26.30139,127.77972
58,2627,Terra Club,Oct-17,1684.25,1347.4,,,26.30139,127.77972
58,2627,Terra Club,Nov-17,1650.4,1320.3,,,26.30139,127.77972
58,2627,Terra Club,Dec-17,4274.35,3419.5,,,26.30139,127.77972
58,2627,Terra Club,Jan-18,7914.8,6331.85,,,26.30139,127.77972
58,2627,Terra Club,Feb-18,204.85,163.9,,,26.30139,127.77972
58,2627,Terra Club,Mar-18,2153.0,1722.4,,,26.30139,127.77972
58,2627,Terra Club,Apr-18,838.1,670.5,,,26.30139,127.77972
58,2627,Terra Club,May-18,354.0,283.2,,,26.30139,127.77972
58,2627,Terra Club,Jun-18,1681.95,1345.55,,,26.30139,127.77972
58,2627,Terra Club,Sep-18,20755.7,16604.6,,,26.30139,127.77972
58,2317,West Pac Lodge 400801,Oct-13,61723.0,49423.65,,,26.30139,127.77972
58,2317,West Pac Lodge 400801,Nov-13,51484.65,41187.75,,,26.30139,127.77972
58,2317,West Pac Lodge 400801,Dec-13,91990.9,73592.7,,,26.30139,127.77972
58,2317,West Pac Lodge 400801,Jan-14,43218.69,34702.35,,,26.30139,127.77972
58,2317,West Pac Lodge 400801,Feb-14,61100.1,48274.5,,,26.30139,127.77972
58,2317,West Pac Lodge 400801,Mar-14,83857.2,66067.75,,,26.30139,127.77972
58,2317,West Pac Lodge 400801,Apr-14,75955.95,60764.75,,,26.30139,127.77972
58,2317,West Pac Lodge 400801,May-14,62989.35,50391.5,,,26.30139,127.77972
58,2317,West Pac Lodge 400801,Jun-14,46216.8,36973.45,,,26.30139,127.77972
58,2317,West Pac Lodge 400801,Jul-14,81645.85,65316.7,,,26.30139,127.77972
58,2317,West Pac Lodge 400801,Aug-14,39964.15,31971.3,,,26.30139,127.77972
58,2317,West Pac Lodge 400801,Sep-14,68426.75,54741.4,768573.39,613407.8,26.30139,127.77972
58,2317,West Pac Lodge 400801,Oct-14,75959.6,60767.65,,,26.30139,127.77972
58,2317,West Pac Lodge 400801,Nov-14,76300.2,61040.1,,,26.30139,127.77972
58,2317,West Pac Lodge 400801,Dec-14,72930.35,58344.3,,,26.30139,127.77972
58,2317,West Pac Lodge 400801,Jan-15,56066.15,44852.95,,,26.30139,127.77972
58,2317,West Pac Lodge 400801,Feb-15,63271.75,50617.4,,,26.30139,127.77972
58,2317,West Pac Lodge 400801,Mar-15,68958.7,55166.95,,,26.30139,127.77972
58,2317,West Pac Lodge 400801,Apr-15,77844.6,62275.65,,,26.30139,127.77972
58,2317,West Pac Lodge 400801,May-15,57433.75,45947.0,,,26.30139,127.77972
58,2317,West Pac Lodge 400801,Jun-15,52170.7,41736.6,,,26.30139,127.77972
58,2317,West Pac Lodge 400801,Jul-15,69382.9,55506.3,,,26.30139,127.77972
58,2317,West Pac Lodge 400801,Aug-15,38485.15,30788.1,,,26.30139,127.77972
58,2317,West Pac Lodge 400801,Sep-15,55098.8,44079.0,763902.65,611122.0,26.30139,127.77972
58,2317,West Pac Lodge 400801,Oct-15,48042.2,38433.75,,,26.30139,127.77972
58,2317,West Pac Lodge 400801,Nov-15,42670.9,34136.7,,,26.30139,127.77972
58,2317,West Pac Lodge 400801,Dec-15,86965.95,69572.75,,,26.30139,127.77972
58,2317,West Pac Lodge 400801,Jan-16,59988.35,47990.65,,,26.30139,127.77972
58,2317,West Pac Lodge 400801,Feb-16,45955.8,36764.65,,,26.30139,127.77972
58,2317,West Pac Lodge 400801,Mar-16,63281.25,50624.95,,,26.30139,127.77972
59,2317,West Pac Lodge 400801,Apr-16,51872.6,41498.1,,,26.30139,127.77972
59,2317,West Pac Lodge 400801,May-16,58189.25,46551.4,,,26.30139,127.77972
59,2317,West Pac Lodge 400801,Jun-16,47438.25,37950.6,,,26.30139,127.77972
59,2317,West Pac Lodge 400801,Jul-16,32611.1,26088.9,,,26.30139,127.77972
59,2317,West Pac Lodge 400801,Aug-16,36088.25,28870.6,,,26.30139,127.77972
59,2317,West Pac Lodge 400801,Sep-16,60099.05,48079.25,633202.95,506562.3,26.30139,127.77972
59,2317,West Pac Lodge 400801,Oct-16,33564.8,26851.8,,,26.30139,127.77972
59,2317,West Pac Lodge 400801,Nov-16,32056.55,25645.25,,,26.30139,127.77972
59,2317,West Pac Lodge 400801,Dec-16,78099.6,62479.7,,,26.30139,127.77972
59,2317,West Pac Lodge 400801,Jan-17,58269.7,46615.75,,,26.30139,127.77972
59,2317,West Pac Lodge 400801,Feb-17,40479.75,32383.8,,,26.30139,127.77972
59,2317,West Pac Lodge 400801,Mar-17,71917.8,57534.2,,,26.30139,127.77972
59,2317,West Pac Lodge 400801,Apr-17,56260.8,45008.65,,,26.30139,127.77972
59,2317,West Pac Lodge 400801,May-17,42089.8,33671.85,,,26.30139,127.77972
59,2317,West Pac Lodge 400801,Jun-17,54648.15,43718.5,,,26.30139,127.77972
59,2317,West Pac Lodge 400801,Jul-17,17358.15,13886.55,,,26.30139,127.77972
59,2317,West Pac Lodge 400801,Aug-17,68556.35,54845.05,,,26.30139,127.77972
59,2317,West Pac Lodge 400801,Sep-17,31212.8,24970.2,584514.25,467611.3,26.30139,127.77972
59,2317,West Pac Lodge 400801,Oct-17,53477.85,42782.3,,,26.30139,127.77972
59,2317,West Pac Lodge 400801,Nov-17,14782.45,11825.95,,,26.30139,127.77972
59,2317,West Pac Lodge 400801,Dec-17,32450.65,25960.5,,,26.30139,127.77972
59,2317,West Pac Lodge 400801,Jan-18,49259.75,39407.8,,,26.30139,127.77972
59,2317,West Pac Lodge 400801,Feb-18,22945.35,18356.3,,,26.30139,127.77972
59,2317,West Pac Lodge 400801,Mar-18,15954.2,12919.35,,,26.30139,127.77972
59,2317,West Pac Lodge 400801,Apr-18,31724.8,25223.85,,,26.30139,127.77972
59,2317,West Pac Lodge 400801,May-18,47365.1,37892.05,,,26.30139,127.77972
59,2317,West Pac Lodge 400801,Jun-18,27099.5,21679.6,,,26.30139,127.77972
59,2317,West Pac Lodge 400801,Jul-18,25160.3,20128.25,,,26.30139,127.77972
59,2317,West Pac Lodge 400801,Aug-18,60458.8,48367.05,,,26.30139,127.77972
59,2317,West Pac Lodge 400801,Sep-18,28726.15,22980.9,409404.9,327523.9,26.30139,127.77972
59,2317,West Pac Lodge 400801,Oct-18,43705.9,34964.75,,,26.30139,127.77972
59,2317,West Pac Lodge 400801,Nov-18,34618.25,27694.6,,,26.30139,127.77972
59,2317,West Pac Lodge 400801,Dec-18,32159.6,27045.7,,,26.30139,127.77972
59,2317,West Pac Lodge 400801,Jan-19,33548.9,26839.15,,,26.30139,127.77972
59,2317,West Pac Lodge 400801,Feb-19,46096.4,36877.15,,,26.30139,127.77972
59,2317,West Pac Lodge 400801,Mar-19,44585.65,35668.5,,,26.30139,127.77972
59,2317,West Pac Lodge 400801,Apr-19,13768.9,11015.1,,,26.30139,127.77972
59,2317,West Pac Lodge 400801,May-19,45962.95,40343.15,,,26.30139,127.77972
59,2317,West Pac Lodge 400801,Jun-19,23253.85,26664.5,,,26.30139,127.77972
59,2317,West Pac Lodge 400801,Jul-19,67994.6,42761.5,,,26.30139,127.77972
59,2317,West Pac Lodge 400801,Aug-19,24925.05,19940.05,,,26.30139,127.77972
59,2317,West Pac Lodge 400801,Sep-19,30103.55,24082.85,440723.6,353897.0,26.30139,127.77972
59,2317,West Pac Lodge 400801,Oct-19,17767.85,14214.25,,,26.30139,127.77972
59,2317,West Pac Lodge 400801,Nov-19,11903.85,12070.7,,,26.30139,127.77972
60,2317,West Pac Lodge 400801,Dec-19,-197.6,11764.5,,,26.30139,127.77972
60,2317,West Pac Lodge 400801,Jan-20,44741.2,20519.5,,,26.30139,127.77972
60,2317,West Pac Lodge 400801,Feb-20,22784.45,19030.8,,,26.30139,127.77972
60,2317,West Pac Lodge 400801,Mar-20,29359.1,23487.3,,,26.30139,127.77972
60,2317,West Pac Lodge 400801,Apr-20,13606.45,10885.15,,,26.30139,127.77972
60,2317,West Pac Lodge 400801,Jun-20,-8847.2,,,,26.30139,127.77972
60,2317,West Pac Lodge 400801,Jul-20,31701.4,18283.35,,,26.30139,127.77972
60,2317,West Pac Lodge 400801,Sep-20,162819.5,130255.55,,,26.30139,127.77972
60,2317,West Pac Lodge 400801,Nov-20,13685.2,12273.6,,,26.30139,127.77972
60,2317,West Pac Lodge 400801,Dec-20,41479.4,31858.1,,,26.30139,127.77972
60,2317,West Pac Lodge 400801,Jan-21,20592.1,16473.7,,,26.30139,127.77972
60,2317,West Pac Lodge 400801,Feb-21,-18423.55,7322.8,,,26.30139,127.77972
60,2317,West Pac Lodge 400801,Mar-21,43649.35,12857.85,,,26.30139,127.77972
60,2317,West Pac Lodge 400801,Apr-21,32376.5,25901.2,,,26.30139,127.77972
60,2317,West Pac Lodge 400801,May-21,13360.25,10688.2,,,26.30139,127.77972
60,2317,West Pac Lodge 400801,Jun-21,11946.8,9557.45,,,26.30139,127.77972
60,2317,West Pac Lodge 400801,Jul-21,-2850.6,5997.85,,,26.30139,127.77972
60,2317,West Pac Lodge 400801,Aug-21,10716.1,11347.7,,,26.30139,127.77972
60,2317,West Pac Lodge 400801,Sep-21,36874.2,18446.25,203405.75,162724.7,26.30139,127.77972
60,3159,Whispers (West Pac Inn) 400801,Oct-15,,,,,26.30139,127.77972
60,3159,Whispers (West Pac Inn) 400801,Nov-15,,,,,26.30139,127.77972
60,3159,Whispers (West Pac Inn) 400801,Jul-16,7283.05,5826.45,,,26.30139,127.77972
60,3159,Whispers (West Pac Inn) 400801,Aug-16,11893.35,9514.7,,,26.30139,127.77972
60,3159,Whispers (West Pac Inn) 400801,Sep-16,13312.6,10650.1,32489.0,25991.25,26.30139,127.77972
60,3159,Whispers (West Pac Inn) 400801,Oct-16,1366.0,1092.8,,,26.30139,127.77972
60,3159,Whispers (West Pac Inn) 400801,Nov-16,21520.1,17216.1,,,26.30139,127.77972
60,3159,Whispers (West Pac Inn) 400801,Dec-16,14794.0,11835.2,,,26.30139,127.77972
60,3159,Whispers (West Pac Inn) 400801,Jan-17,8107.25,6485.8,,,26.30139,127.77972
60,3159,Whispers (West Pac Inn) 400801,Feb-17,14586.65,11669.3,,,26.30139,127.77972
60,3159,Whispers (West Pac Inn) 400801,Mar-17,29233.1,23386.5,,,26.30139,127.77972
60,3159,Whispers (West Pac Inn) 400801,Apr-17,26614.45,21291.55,,,26.30139,127.77972
60,3159,Whispers (West Pac Inn) 400801,May-17,23452.4,18761.95,,,26.30139,127.77972
61,3159,Whispers (West Pac Inn) 400801,Jun-17,18511.25,14809.0,,,26.30139,127.77972
61,3159,Whispers (West Pac Inn) 400801,Jul-17,13075.75,10564.25,,,26.30139,127.77972
61,3159,Whispers (West Pac Inn) 400801,Aug-17,26835.85,21365.0,,,26.30139,127.77972
61,3159,Whispers (West Pac Inn) 400801,Sep-17,15259.0,12207.2,213355.8,170684.65,26.30139,127.77972
61,3159,Whispers (West Pac Inn) 400801,Oct-17,24094.5,19275.6,,,26.30139,127.77972
61,3159,Whispers (West Pac Inn) 400801,Nov-17,17875.1,14300.1,,,26.30139,127.77972
61,3159,Whispers (West Pac Inn) 400801,Dec-17,20388.65,16310.95,,,26.30139,127.77972
61,3159,Whispers (West Pac Inn) 400801,Jan-18,25552.0,21523.5,,,26.30139,127.77972
61,3159,Whispers (West Pac Inn) 400801,Feb-18,15955.9,11682.8,,,26.30139,127.77972
61,3159,Whispers (West Pac Inn) 400801,Mar-18,39448.55,32614.4,,,26.30139,127.77972
61,3159,Whispers (West Pac Inn) 400801,Apr-18,26296.75,19982.8,,,26.30139,127.77972
61,3159,Whispers (West Pac Inn) 400801,May-18,15947.3,12997.85,,,26.30139,127.77972
61,3159,Whispers (West Pac Inn) 400801,Jun-18,23486.4,18789.1,,,26.30139,127.77972
61,3159,Whispers (West Pac Inn) 400801,Jul-18,29003.9,23203.15,,,26.30139,127.77972
61,3159,Whispers (West Pac Inn) 400801,Aug-18,33148.55,26518.85,,,26.30139,127.77972
61,3159,Whispers (West Pac Inn) 400801,Sep-18,30099.3,24079.45,301296.9,241278.55,26.30139,127.77972
61,3159,Whispers (West Pac Inn) 400801,Oct-18,19484.7,15587.8,,,26.30139,127.77972
61,3159,Whispers (West Pac Inn) 400801,Nov-18,12946.85,10357.5,,,26.30139,127.77972
61,3159,Whispers (West Pac Inn) 400801,Dec-18,37982.25,30385.8,,,26.30139,127.77972
61,3159,Whispers (West Pac Inn) 400801,Jan-19,22548.14,20103.55,,,26.30139,127.77972
61,3159,Whispers (West Pac Inn) 400801,Feb-19,10632.58,11567.9,,,26.30139,127.77972
61,3159,Whispers (West Pac Inn) 400801,Mar-19,35589.8,26729.2,,,26.30139,127.77972
61,3159,Whispers (West Pac Inn) 400801,Apr-19,23670.86,26909.4,,,26.30139,127.77972
61,3159,Whispers (West Pac Inn) 400801,May-19,45057.64,28073.4,,,26.30139,127.77972
61,3159,Whispers (West Pac Inn) 400801,Jun-19,-3899.12,27226.05,,,26.30139,127.77972
61,3159,Whispers (West Pac Inn) 400801,Jul-19,42205.55,1262.85,,,26.30139,127.77972
61,3159,Whispers (West Pac Inn) 400801,Aug-19,9738.25,16378.2,,,26.30139,127.77972
61,3159,Whispers (West Pac Inn) 400801,Sep-19,-8671.85,19673.25,247285.65,234254.9,26.30139,127.77972
61,3159,Whispers (West Pac Inn) 400801,Oct-19,88978.55,34756.5,,,26.30139,127.77972
61,3159,Whispers (West Pac Inn) 400801,Nov-19,66129.25,52903.4,,,26.30139,127.77972
61,3159,Whispers (West Pac Inn) 400801,Dec-19,69896.9,55917.5,,,26.30139,127.77972
61,3159,Whispers (West Pac Inn) 400801,Jan-20,32439.15,36467.1,,,26.30139,127.77972
61,3159,Whispers (West Pac Inn) 400801,Feb-20,62545.2,46912.65,,,26.30139,127.77972
61,3159,Whispers (West Pac Inn) 400801,Mar-20,18305.25,35681.85,,,26.30139,127.77972
61,3159,Whispers (West Pac Inn) 400801,Apr-20,96426.6,48711.35,,,26.30139,127.77972
61,3159,Whispers (West Pac Inn) 400801,Jun-20,-8361.0,,,,26.30139,127.77972
61,3159,Whispers (West Pac Inn) 400801,Jul-20,70301.3,49552.25,,,26.30139,127.77972
61,3159,Whispers (West Pac Inn) 400801,Sep-20,496661.2,360902.6,,,26.30139,127.77972
61,3159,Whispers (West Pac Inn) 400801,Nov-20,12861.3,10289.0,,,26.30139,127.77972
61,3159,Whispers (West Pac Inn) 400801,Dec-20,80811.8,65787.95,,,26.30139,127.77972
61,3159,Whispers (West Pac Inn) 400801,Jan-21,14034.85,10089.3,,,26.30139,127.77972
62,3159,Whispers (West Pac Inn) 400801,Feb-21,29163.95,23331.15,,,26.30139,127.77972
62,3159,Whispers (West Pac Inn) 400801,Mar-21,60248.75,48199.0,,,26.30139,127.77972
62,3159,Whispers (West Pac Inn) 400801,Apr-21,43361.5,44170.0,,,26.30139,127.77972
62,3159,Whispers (West Pac Inn) 400801,May-21,71910.2,54737.35,,,26.30139,127.77972
62,3159,Whispers (West Pac Inn) 400801,Jun-21,98311.25,71959.0,,,26.30139,127.77972
62,3159,Whispers (West Pac Inn) 400801,Jul-21,44109.95,35287.95,,,26.30139,127.77972
62,3159,Whispers (West Pac Inn) 400801,Aug-21,68425.3,54740.25,,,26.30139,127.77972
62,3159,Whispers (West Pac Inn) 400801,Sep-21,5763.9,4611.15,529002.75,423202.1,26.30139,127.77972
62,3159,Whispers (West Pac Inn) 400801,FY14,,,11834212.89,9479726.84,26.30139,127.77972
62,3159,Whispers (West Pac Inn) 400801,FY15,,,10785359.67,8643577.85,26.30139,127.77972
62,3159,Whispers (West Pac Inn) 400801,FY16,,,11200569.06,8959159.45,26.30139,127.77972
62,3159,Whispers (West Pac Inn) 400801,FY17,,,10852432.03,8656807.7,26.30139,127.77972
62,3159,Whispers (West Pac Inn) 400801,FY18,,,11064715.0,8887250.1,26.30139,127.77972
62,3159,Whispers (West Pac Inn) 400801,FY19,,,11080379.15,8863625.45,26.30139,127.77972
62,3159,Whispers (West Pac Inn) 400801,FY20,,,7668835.6,6123243.43,26.30139,127.77972
62,3159,Whispers (West Pac Inn) 400801,FY21,,,9251639.7,7406466.0,26.30139,127.77972
63,1119,Futenma BC,Oct-13,169.95,44.2,,,26.27083,127.74806
63,1119,Futenma BC,Nov-13,2717.55,2174.05,,,26.27083,127.74806
63,1119,Futenma BC,Dec-13,1004.65,803.7,,,26.27083,127.74806
63,1119,Futenma BC,Jan-14,1420.49,896.8,,,26.27083,127.74806
63,1119,Futenma BC,Feb-14,4176.85,3341.5,,,26.27083,127.74806
63,1119,Futenma BC,Mar-14,1053.5,1804.0,,,26.27083,127.74806
63,1119,Futenma BC,Apr-14,1540.9,271.5,,,26.27083,127.74806
63,1119,Futenma BC,May-14,47.0,37.6,,,26.27083,127.74806
63,1119,Futenma BC,Jun-14,1767.7,1414.15,,,26.27083,127.74806
63,1119,Futenma BC,Sep-14,13898.59,10787.5,,,26.27083,127.74806
63,1118,Thirsty's,Sep-15,1903.0,1522.4,1903.0,1522.4,26.27083,127.74806
63,1118,Thirsty's,Oct-15,139.05,111.25,,,26.27083,127.74806
63,1118,Thirsty's,Nov-15,93.0,74.4,,,26.27083,127.74806
63,1118,Thirsty's,Dec-15,111.0,88.8,,,26.27083,127.74806
63,1118,Thirsty's,Jan-16,1137.0,909.6,,,26.27083,127.74806
63,1118,Thirsty's,Feb-16,354.0,283.2,,,26.27083,127.74806
63,1118,Thirsty's,Mar-16,808.0,646.4,,,26.27083,127.74806
63,1118,Thirsty's,Apr-16,1556.0,1244.8,,,26.27083,127.74806
63,1118,Thirsty's,May-16,1258.0,1006.4,,,26.27083,127.74806
63,1118,Thirsty's,Jun-16,1044.0,835.2,,,26.27083,127.74806
63,1118,Thirsty's,Jul-16,1071.0,856.8,,,26.27083,127.74806
63,1118,Thirsty's,Aug-16,-955.0,-764.0,,,26.27083,127.74806
63,1118,Thirsty's,Sep-16,6616.05,5292.85,,,26.27083,127.74806
63,1118,FY14,,,,13898.59,10787.5,,
63,1118,FY15,,,,1903.0,1522.4,,
63,1118,FY16,,,,6616.05,5292.85,,
64,1122,Surfside 401001,Oct-13,39164.15,26747.95,,,26.252528,127.697396
64,1122,Surfside 401001,Nov-13,53764.9,43011.9,,,26.252528,127.697396
64,1122,Surfside 401001,Dec-13,56150.2,44920.2,,,26.252528,127.697396
64,1122,Surfside 401001,Jan-14,38444.81,27362.4,,,26.252528,127.697396
64,1122,Surfside 401001,Feb-14,44405.2,35524.2,,,26.252528,127.697396
64,1122,Surfside 401001,Mar-14,54703.45,43762.7,,,26.252528,127.697396
64,1122,Surfside 401001,Apr-14,61889.05,49511.25,,,26.252528,127.697396
64,1122,Surfside 401001,May-14,65567.0,52453.6,,,26.252528,127.697396
64,1122,Surfside 401001,Jun-14,53633.45,42906.75,,,26.252528,127.697396
64,1122,Surfside 401001,Jul-14,58169.3,46535.45,,,26.252528,127.697396
64,1122,Surfside 401001,Aug-14,43265.4,35721.55,,,26.252528,127.697396
64,1122,Surfside 401001,Sep-14,49570.45,39612.5,618727.36,488070.45,26.252528,127.697396
64,1122,Surfside 401001,Oct-14,47202.9,36696.9,,,26.252528,127.697396
64,1122,Surfside 401001,Nov-14,32812.3,27311.45,,,26.252528,127.697396
64,1122,Surfside 401001,Dec-14,48366.25,39705.4,,,26.252528,127.697396
64,1122,Surfside 401001,Jan-15,34327.95,26371.4,,,26.252528,127.697396
64,1122,Surfside 401001,Feb-15,33608.3,25903.6,,,26.252528,127.697396
64,1122,Surfside 401001,Mar-15,23101.3,18481.05,,,26.252528,127.697396
64,1122,Surfside 401001,Apr-15,32258.4,25806.7,,,26.252528,127.697396
64,1122,Surfside 401001,May-15,36784.75,29427.8,,,26.252528,127.697396
64,1122,Surfside 401001,Jun-15,44022.95,35218.3,,,26.252528,127.697396
64,1122,Surfside 401001,Jul-15,19528.85,15623.1,,,26.252528,127.697396
64,1122,Surfside 401001,Aug-15,35582.4,28465.9,,,26.252528,127.697396
64,1122,Surfside 401001,Sep-15,26623.6,21298.9,414219.95,330310.5,26.252528,127.697396
64,1122,Surfside 401001,Oct-15,30923.65,24738.9,,,26.252528,127.697396
64,1122,Surfside 401001,Nov-15,19482.55,15586.0,,,26.252528,127.697396
64,1122,Surfside 401001,Dec-15,35223.45,28178.75,,,26.252528,127.697396
64,1122,Surfside 401001,Jan-16,22811.55,18249.2,,,26.252528,127.697396
64,1122,Surfside 401001,Feb-16,30317.6,24254.1,,,26.252528,127.697396
64,1122,Surfside 401001,Mar-16,48168.8,38535.05,,,26.252528,127.697396
64,1122,Surfside 401001,Apr-16,38489.75,30791.8,,,26.252528,127.697396
64,1122,Surfside 401001,May-16,45213.35,36170.7,,,26.252528,127.697396
64,1122,Surfside 401001,Jun-16,62089.2,49671.4,,,26.252528,127.697396
64,1122,Surfside 401001,Jul-16,30413.4,24330.75,,,26.252528,127.697396
64,1122,Surfside 401001,Aug-16,29006.35,23205.1,,,26.252528,127.697396
64,1122,Surfside 401001,Sep-16,33803.35,27042.7,425943.0,340754.45,26.252528,127.697396
64,1122,Surfside 401001,Oct-16,34040.3,27232.25,,,26.252528,127.697396
64,1122,Surfside 401001,Nov-16,26948.95,21559.15,,,26.252528,127.697396
64,1122,Surfside 401001,Dec-16,12814.7,10251.75,,,26.252528,127.697396
64,1122,Surfside 401001,Jan-17,19377.3,15501.85,,,26.252528,127.697396
65,1122,Surfside 401001,Feb-17,47206.8,37765.45,,,26.252528,127.697396
65,1122,Surfside 401001,Mar-17,43803.75,35043.0,,,26.252528,127.697396
65,1122,Surfside 401001,Apr-17,33544.5,26835.6,,,26.252528,127.697396
65,1122,Surfside 401001,May-17,46707.95,37366.4,,,26.252528,127.697396
65,1122,Surfside 401001,Jun-17,34075.8,27260.6,,,26.252528,127.697396
65,1122,Surfside 401001,Jul-17,23103.0,18482.4,,,26.252528,127.697396
65,1122,Surfside 401001,Aug-17,20857.5,16686.0,,,26.252528,127.697396
65,1122,Surfside 401001,Sep-17,26470.7,21176.55,368951.25,295161.0,26.252528,127.697396
65,1122,Surfside 401001,Oct-17,41944.2,33555.35,,,26.252528,127.697396
65,1122,Surfside 401001,Nov-17,33321.1,26656.9,,,26.252528,127.697396
65,1122,Surfside 401001,Dec-17,35675.3,28540.2,,,26.252528,127.697396
65,1122,Surfside 401001,Jan-18,43013.4,34410.7,,,26.252528,127.697396
65,1122,Surfside 401001,Feb-18,31622.7,25298.15,,,26.252528,127.697396
65,1122,Surfside 401001,Mar-18,39861.6,31889.3,,,26.252528,127.697396
65,1122,Surfside 401001,Apr-18,61185.7,48948.55,,,26.252528,127.697396
65,1122,Surfside 401001,May-18,54897.65,43918.1,,,26.252528,127.697396
65,1122,Surfside 401001,Jun-18,21569.9,17255.9,,,26.252528,127.697396
65,1122,Surfside 401001,Jul-18,52745.8,42196.65,,,26.252528,127.697396
65,1122,Surfside 401001,Aug-18,48873.9,39099.1,,,26.252528,127.697396
65,1122,Surfside 401001,Sep-18,25403.85,20323.05,490115.1,392091.95,26.252528,127.697396
65,1122,Surfside 401001,Oct-18,40789.1,32631.3,,,26.252528,127.697396
65,1122,Surfside 401001,Nov-18,30306.95,24245.55,,,26.252528,127.697396
65,1122,Surfside 401001,Dec-18,33570.25,26856.2,,,26.252528,127.697396
65,1122,Surfside 401001,Jan-19,29110.1,25504.1,,,26.252528,127.697396
65,1122,Surfside 401001,Feb-19,40009.25,32256.8,,,26.252528,127.697396
65,1122,Surfside 401001,Mar-19,48396.4,43267.7,,,26.252528,127.697396
65,1122,Surfside 401001,Apr-19,90161.0,72128.8,,,26.252528,127.697396
65,1122,Surfside 401001,May-19,55904.55,44723.65,,,26.252528,127.697396
