Service,Category,Region,Base,Location,Month,Year,Amount,Base_clean,Base_core,Base_core_matched,Base_lat,Base_lon
Army,Reimbursement,Europe,Baumholder,Strikers NAFI,November,2021,4188,baumholder,baumholder,baumholder,49.613889,7.333333
Army,Reimbursement,Europe,Baumholder,Strikers NAFI,December,2021,9799,baumholder,baumholder,baumholder,49.613889,7.333333
Army,Reimbursement,Europe,Baumholder,Strikers NAFI,January,2022,2532,baumholder,baumholder,baumholder,49.613889,7.333333
Army,Reimbursement,Europe,Baumholder,Strikers NAFI,February,2022,7029,baumholder,baumholder,baumholder,49.613889,7.333333
Army,Reimbursement,Europe,Baumholder,Strikers NAFI,March,2022,20811,baumholder,baumholder,baumholder,49.613889,7.333333
Army,Reimbursement,Europe,Baumholder,Strikers NAFI,April,2022,11567,baumholder,baumholder,baumholder,49.613889,7.333333
Army,Reimbursement,Europe,Baumholder,Strikers NAFI,May,2022,8516,baumholder,baumholder,baumholder,49.613889,7.333333
Army,Reimbursement,Europe,Baumholder,Strikers NAFI,June,2022,9884,baumholder,baumholder,baumholder,49.613889,7.333333
Army,Reimbursement,Europe,Baumholder,Strikers NAFI,July,2022,5811,baumholder,baumholder,baumholder,49.613889,7.333333
Army,Reimbursement,Europe,Baumholder,Strikers NAFI,August,2022,18891,baumholder,baumholder,baumholder,49.613889,7.333333
Army,Reimbursement,Europe,Baumholder,Strikers NAFI,September,2022,9796,baumholder,baumholder,baumholder,49.613889,7.333333
Army,Reimbursement,Europe,Garmisch-AFRC,Edelweiss Lodge Resort NAFI,October,2021,6818,garmisch afrc,garmisch afrc,garmisch,47.491695,11.095498
Army,Reimbursement,Europe,Garmisch-AFRC,Edelweiss Lodge Resort NAFI,November,2021,5140,garmisch afrc,garmisch afrc,garmisch,47.491695,11.095498
Army,Reimbursement,Europe,Garmisch-AFRC,Edelweiss Lodge Resort NAFI,December,2021,2198,garmisch afrc,garmisch afrc,garmisch,47.491695,11.095498
Army,Reimbursement,Europe,Garmisch-AFRC,Edelweiss Lodge Resort NAFI,January,2022,4063,garmisch afrc,garmisch afrc,garmisch,47.491695,11.095498
Army,Reimbursement,Europe,Garmisch-AFRC,Edelweiss Lodge Resort NAFI,February,2022,0,garmisch afrc,garmisch afrc,garmisch,47.491695,11.095498
Army,Reimbursement,Europe,Garmisch-AFRC,Edelweiss Lodge Resort NAFI,March,2022,4686,garmisch afrc,garmisch afrc,garmisch,47.491695,11.095498
Army,Reimbursement,Europe,Garmisch-AFRC,Edelweiss Lodge Resort NAFI,April,2022,829,garmisch afrc,garmisch afrc,garmisch,47.491695,11.095498
Army,Reimbursement,Europe,Garmisch-AFRC,Edelweiss Lodge Resort NAFI,May,2022,3071,garmisch afrc,garmisch afrc,garmisch,47.491695,11.095498
Army,Reimbursement,Europe,Garmisch-AFRC,Edelweiss Lodge Resort NAFI,June,2022,4677,garmisch afrc,garmisch afrc,garmisch,47.491695,11.095498
Army,Reimbursement,Europe,Garmisch-AFRC,Edelweiss Lodge Resort NAFI,July,2022,0,garmisch afrc,garmisch afrc,garmisch,47.491695,11.095498
Army,Reimbursement,Europe,Garmisch-AFRC,Edelweiss Lodge Resort NAFI,August,2022,2511,garmisch afrc,garmisch afrc,garmisch,47.491695,11.095498
Army,Reimbursement,Europe,Garmisch-AFRC,Edelweiss Lodge Resort NAFI,September,2022,3832,garmisch afrc,garmisch afrc,garmisch,47.491695,11.095498
Army,Reimbursement,Europe,Grafenwoehr,Entertainment Ctr Graf. NAFI,October,2021,7899,grafenwoehr,grafenwoehr,,49.714147,11.905874
Army,Reimbursement,Europe,Grafenwoehr,Entertainment Ctr Graf. NAFI,November,2021,9913,grafenwoehr,grafenwoehr,,49.714147,11.905874
Army,Reimbursement,Europe,Grafenwoehr,Entertainment Ctr Graf. NAFI,December,2021,15092,grafenwoehr,grafenwoehr,,49.714147,11.905874
Army,Reimbursement,Europe,Grafenwoehr,Entertainment Ctr Graf. NAFI,January,2022,11162,grafenwoehr,grafenwoehr,,49.714147,11.905874
Army,Reimbursement,Europe,Grafenwoehr,Entertainment Ctr Graf. NAFI,February,2022,11966,grafenwoehr,grafenwoehr,,49.714147,11.905874
Army,Reimbursement,Europe,Grafenwoehr,Entertainment Ctr Graf. NAFI,March,2022,6979,grafenwoehr,grafenwoehr,,49.714147,11.905874
Army,Reimbursement,Europe,Grafenwoehr,Entertainment Ctr Graf. NAFI,April,2022,15915,grafenwoehr,grafenwoehr,,49.714147,11.905874
Army,Reimbursement,Europe,Grafenwoehr,Entertainment Ctr Graf. NAFI,May,2022,18624,grafenwoehr,grafenwoehr,,49.714147,11.905874
Army,Reimbursement,Europe,Grafenwoehr,Entertainment Ctr Graf. NAFI,June,2022,12457,grafenwoehr,grafenwoehr,,49.714147,11.905874
Army,Reimbursement,Europe,Grafenwoehr,Entertainment Ctr Graf. NAFI,July,2022,17981,grafenwoehr,grafenwoehr,,49.714147,11.905874
Army,Reimbursement,Europe,Grafenwoehr,Entertainment Ctr Graf. NAFI,August,2022,19105,grafenwoehr,grafenwoehr,,49.714147,11.905874
Army,Reimbursement,Europe,Grafenwoehr,Entertainment Ctr Graf. NAFI,September,2022,9402,grafenwoehr,grafenwoehr,,49.714147,11.905874
Army,Reimbursement,Europe,Grafenwoehr,Vilseck Bowl NAFI,October,2021,1925,grafenwoehr,grafenwoehr,,49.714147,11.905874
Army,Reimbursement,Europe,Grafenwoehr,Vilseck Bowl NAFI,November,2021,2200,grafenwoehr,grafenwoehr,,49.714147,11.905874
Army,Reimbursement,Europe,Grafenwoehr,Vilseck Bowl NAFI,December,2021,529,grafenwoehr,grafenwoehr,,49.714147,11.905874
Army,Reimbursement,Europe,Grafenwoehr,Vilseck Bowl NAFI,January,2022,2171,grafenwoehr,grafenwoehr,,49.714147,11.905874
Army,Reimbursement,Europe,Grafenwoehr,Vilseck Bowl NAFI,February,2022,833,grafenwoehr,grafenwoehr,,49.714147,11.905874
Army,Reimbursement,Europe,Grafenwoehr,Vilseck Bowl NAFI,March,2022,1468,grafenwoehr,grafenwoehr,,49.714147,11.905874
Army,Reimbursement,Europe,Grafenwoehr,Vilseck Bowl NAFI,April,2022,1025,grafenwoehr,grafenwoehr,,49.714147,11.905874
Army,Reimbursement,Europe,Grafenwoehr,Vilseck Bowl NAFI,May,2022,1881,grafenwoehr,grafenwoehr,,49.714147,11.905874
Army,Reimbursement,Europe,Grafenwoehr,Vilseck Bowl NAFI,June,2022,0,grafenwoehr,grafenwoehr,,49.714147,11.905874
Army,Reimbursement,Europe,Grafenwoehr,Vilseck Bowl NAFI,July,2022,982,grafenwoehr,grafenwoehr,,49.714147,11.905874
Army,Reimbursement,Europe,Grafenwoehr,Vilseck Bowl NAFI,August,2022,1638,grafenwoehr,grafenwoehr,,49.714147,11.905874
Army,Reimbursement,Europe,Grafenwoehr,Vilseck Bowl NAFI,September,2022,2109,grafenwoehr,grafenwoehr,,49.714147,11.905874
Army,Reimbursement,Europe,Grafenwoehr,Langenbruck Center NAFI,October,2021,7417,grafenwoehr,grafenwoehr,,49.714147,11.905874
Army,Reimbursement,Europe,Grafenwoehr,Langenbruck Center NAFI,November,2021,8551,grafenwoehr,grafenwoehr,,49.714147,11.905874
Army,Reimbursement,Europe,Grafenwoehr,Langenbruck Center NAFI,December,2021,8059,grafenwoehr,grafenwoehr,,49.714147,11.905874
Army,Reimbursement,Europe,Grafenwoehr,Langenbruck Center NAFI,January,2022,7632,grafenwoehr,grafenwoehr,,49.714147,11.905874
Army,Reimbursement,Europe,Grafenwoehr,Langenbruck Center NAFI,February,2022,9681,grafenwoehr,grafenwoehr,,49.714147,11.905874
Army,Reimbursement,Europe,Grafenwoehr,Langenbruck Center NAFI,March,2022,12487,grafenwoehr,grafenwoehr,,49.714147,11.905874
Army,Reimbursement,Europe,Grafenwoehr,Langenbruck Center NAFI,April,2022,5490,grafenwoehr,grafenwoehr,,49.714147,11.905874
Army,Reimbursement,Europe,Grafenwoehr,Langenbruck Center NAFI,May,2022,7675,grafenwoehr,grafenwoehr,,49.714147,11.905874
Army,Reimbursement,Europe,Grafenwoehr,Langenbruck Center NAFI,June,2022,5690,grafenwoehr,grafenwoehr,,49.714147,11.905874
Army,Reimbursement,Europe,Grafenwoehr,Langenbruck Center NAFI,July,2022,8695,grafenwoehr,grafenwoehr,,49.714147,11.905874
Army,Reimbursement,Europe,Grafenwoehr,Langenbruck Center NAFI,August,2022,10112,grafenwoehr,grafenwoehr,,49.714147,11.905874
Army,Reimbursement,Europe,Grafenwoehr,Langenbruck Center NAFI,September,2022,2436,grafenwoehr,grafenwoehr,,49.714147,11.905874
Army,Reimbursement,Europe,Hohenfels,Hohenfels Bowl NAFI,October,2021,9329,hohenfels,hohenfels,hohenfels,49.203278,11.849022
Army,Reimbursement,Europe,Hohenfels,Hohenfels Bowl NAFI,November,2021,19025,hohenfels,hohenfels,hohenfels,49.203278,11.849022
Army,Reimbursement,Europe,Hohenfels,Hohenfels Bowl NAFI,December,2021,12210,hohenfels,hohenfels,hohenfels,49.203278,11.849022
Army,Reimbursement,Europe,Hohenfels,Hohenfels Bowl NAFI,January,2022,8927,hohenfels,hohenfels,hohenfels,49.203278,11.849022
Army,Reimbursement,Europe,Hohenfels,Hohenfels Bowl NAFI,February,2022,9446,hohenfels,hohenfels,hohenfels,49.203278,11.849022
Army,Reimbursement,Europe,Hohenfels,Hohenfels Bowl NAFI,March,2022,8407,hohenfels,hohenfels,hohenfels,49.203278,11.849022
Army,Reimbursement,Europe,Hohenfels,Hohenfels Bowl NAFI,April,2022,11276,hohenfels,hohenfels,hohenfels,49.203278,11.849022
Army,Reimbursement,Europe,Hohenfels,Hohenfels Bowl NAFI,May,2022,9429,hohenfels,hohenfels,hohenfels,49.203278,11.849022
Army,Reimbursement,Europe,Hohenfels,Hohenfels Bowl NAFI,June,2022,9138,hohenfels,hohenfels,hohenfels,49.203278,11.849022
Army,Reimbursement,Europe,Hohenfels,Hohenfels Bowl NAFI,July,2022,4687,hohenfels,hohenfels,hohenfels,49.203278,11.849022
Army,Reimbursement,Europe,Hohenfels,Hohenfels Bowl NAFI,August,2022,833,hohenfels,hohenfels,hohenfels,49.203278,11.849022
Army,Reimbursement,Europe,Hohenfels,Hohenfels Bowl NAFI,September,2022,3577,hohenfels,hohenfels,hohenfels,49.203278,11.849022
Army,Reimbursement,Europe,Kaiserslautern,Armstrong's NAFI,October,2021,19120,kaiserslautern,kaiserslautern,,49.440066,7.749126
Army,Reimbursement,Europe,Kaiserslautern,Armstrong's NAFI,November,2021,26565,kaiserslautern,kaiserslautern,,49.440066,7.749126
Army,Reimbursement,Europe,Kaiserslautern,Armstrong's NAFI,December,2021,29187,kaiserslautern,kaiserslautern,,49.440066,7.749126
Army,Reimbursement,Europe,Kaiserslautern,Armstrong's NAFI,January,2022,11860,kaiserslautern,kaiserslautern,,49.440066,7.749126
Army,Reimbursement,Europe,Kaiserslautern,Armstrong's NAFI,February,2022,27516,kaiserslautern,kaiserslautern,,49.440066,7.749126
Army,Reimbursement,Europe,Kaiserslautern,Armstrong's NAFI,March,2022,24925,kaiserslautern,kaiserslautern,,49.440066,7.749126
Army,Reimbursement,Europe,Kaiserslautern,Armstrong's NAFI,April,2022,42853,kaiserslautern,kaiserslautern,,49.440066,7.749126
Army,Reimbursement,Europe,Kaiserslautern,Armstrong's NAFI,May,2022,26030,kaiserslautern,kaiserslautern,,49.440066,7.749126
Army,Reimbursement,Europe,Kaiserslautern,Armstrong's NAFI,June,2022,25564,kaiserslautern,kaiserslautern,,49.440066,7.749126
Army,Reimbursement,Europe,Kaiserslautern,Armstrong's NAFI,July,2022,23814,kaiserslautern,kaiserslautern,,49.440066,7.749126
Army,Reimbursement,Europe,Kaiserslautern,Armstrong's NAFI,August,2022,27983,kaiserslautern,kaiserslautern,,49.440066,7.749126
Army,Reimbursement,Europe,Kaiserslautern,Armstrong's NAFI,September,2022,28188,kaiserslautern,kaiserslautern,,49.440066,7.749126
Army,Reimbursement,Europe,Kaiserslautern,Kazabra NAFI,October,2021,0,kaiserslautern,kaiserslautern,,49.440066,7.749126
Army,Reimbursement,Europe,Kaiserslautern,Kazabra NAFI,November,2021,2599,kaiserslautern,kaiserslautern,,49.440066,7.749126
Army,Reimbursement,Europe,Kaiserslautern,Kazabra NAFI,December,2021,0,kaiserslautern,kaiserslautern,,49.440066,7.749126
Army,Reimbursement,Europe,Kaiserslautern,Kazabra NAFI,January,2022,0,kaiserslautern,kaiserslautern,,49.440066,7.749126
Army,Reimbursement,Europe,Kaiserslautern,Kazabra NAFI,February,2022,333,kaiserslautern,kaiserslautern,,49.440066,7.749126
Army,Reimbursement,Europe,Kaiserslautern,Kazabra NAFI,March,2022,1759,kaiserslautern,kaiserslautern,,49.440066,7.749126
Army,Reimbursement,Europe,Kaiserslautern,Kazabra NAFI,April,2022,1022,kaiserslautern,kaiserslautern,,49.440066,7.749126
Army,Reimbursement,Europe,Kaiserslautern,Kazabra NAFI,May,2022,980,kaiserslautern,kaiserslautern,,49.440066,7.749126
Army,Reimbursement,Europe,Kaiserslautern,Kazabra NAFI,June,2022,465,kaiserslautern,kaiserslautern,,49.440066,7.749126
Army,Reimbursement,Europe,Kaiserslautern,Kazabra NAFI,July,2022,1958,kaiserslautern,kaiserslautern,,49.440066,7.749126
Army,Reimbursement,Europe,Kaiserslautern,Kazabra NAFI,August,2022,1375,kaiserslautern,kaiserslautern,,49.440066,7.749126
Army,Reimbursement,Europe,Kaiserslautern,Kazabra NAFI,September,2022,1339,kaiserslautern,kaiserslautern,,49.440066,7.749126
Army,Reimbursement,Europe,Kaiserslautern,Landstuhl CCC NAFI,October,2021,9576,kaiserslautern,kaiserslautern,,49.440066,7.749126
Army,Reimbursement,Europe,Kaiserslautern,Landstuhl CCC NAFI,November,2021,13655,kaiserslautern,kaiserslautern,,49.440066,7.749126
Army,Reimbursement,Europe,Kaiserslautern,Landstuhl CCC NAFI,December,2021,24379,kaiserslautern,kaiserslautern,,49.440066,7.749126
Army,Reimbursement,Europe,Kaiserslautern,Landstuhl CCC NAFI,January,2022,13995,kaiserslautern,kaiserslautern,,49.440066,7.749126
Army,Reimbursement,Europe,Kaiserslautern,Landstuhl CCC NAFI,February,2022,7945,kaiserslautern,kaiserslautern,,49.440066,7.749126
Army,Reimbursement,Europe,Kaiserslautern,Landstuhl CCC NAFI,March,2022,14747,kaiserslautern,kaiserslautern,,49.440066,7.749126
Army,Reimbursement,Europe,Kaiserslautern,Landstuhl CCC NAFI,April,2022,17895,kaiserslautern,kaiserslautern,,49.440066,7.749126
Army,Reimbursement,Europe,Kaiserslautern,Landstuhl CCC NAFI,May,2022,14523,kaiserslautern,kaiserslautern,,49.440066,7.749126
Army,Reimbursement,Europe,Kaiserslautern,Landstuhl CCC NAFI,June,2022,14673,kaiserslautern,kaiserslautern,,49.440066,7.749126
Army,Reimbursement,Europe,Kaiserslautern,Landstuhl CCC NAFI,July,2022,18812,kaiserslautern,kaiserslautern,,49.440066,7.749126
Army,Reimbursement,Europe,Kaiserslautern,Landstuhl CCC NAFI,August,2022,20747,kaiserslautern,kaiserslautern,,49.440066,7.749126
Army,Reimbursement,Europe,Kaiserslautern,Landstuhl CCC NAFI,September,2022,9758,kaiserslautern,kaiserslautern,,49.440066,7.749126
Army,Reimbursement,Europe,Kaiserslautern,Sembach CC NAFI,October,2021,12518,kaiserslautern,kaiserslautern,,49.440066,7.749126
Army,Reimbursement,Europe,Kaiserslautern,Sembach CC NAFI,November,2021,13421,kaiserslautern,kaiserslautern,,49.440066,7.749126
Army,Reimbursement,Europe,Kaiserslautern,Sembach CC NAFI,December,2021,13176,kaiserslautern,kaiserslautern,,49.440066,7.749126
Army,Reimbursement,Europe,Kaiserslautern,Sembach CC NAFI,January,2022,15791,kaiserslautern,kaiserslautern,,49.440066,7.749126
Army,Reimbursement,Europe,Kaiserslautern,Sembach CC NAFI,February,2022,9189,kaiserslautern,kaiserslautern,,49.440066,7.749126
Army,Reimbursement,Europe,Kaiserslautern,Sembach CC NAFI,March,2022,11483,kaiserslautern,kaiserslautern,,49.440066,7.749126
Army,Reimbursement,Europe,Kaiserslautern,Sembach CC NAFI,April,2022,4656,kaiserslautern,kaiserslautern,,49.440066,7.749126
Army,Reimbursement,Europe,Kaiserslautern,Sembach CC NAFI,May,2022,12403,kaiserslautern,kaiserslautern,,49.440066,7.749126
Army,Reimbursement,Europe,Kaiserslautern,Sembach CC NAFI,June,2022,9940,kaiserslautern,kaiserslautern,,49.440066,7.749126
Army,Reimbursement,Europe,Kaiserslautern,Sembach CC NAFI,July,2022,9773,kaiserslautern,kaiserslautern,,49.440066,7.749126
Army,Reimbursement,Europe,Kaiserslautern,Sembach CC NAFI,August,2022,16949,kaiserslautern,kaiserslautern,,49.440066,7.749126
Army,Reimbursement,Europe,Kaiserslautern,Sembach CC NAFI,September,2022,7285,kaiserslautern,kaiserslautern,,49.440066,7.749126
Army,Reimbursement,Europe,Kaiserslautern,ROB Java Cafe NAFI,October,2021,4804,kaiserslautern,kaiserslautern,,49.440066,7.749126
Army,Reimbursement,Europe,Kaiserslautern,ROB Java Cafe NAFI,November,2021,74,kaiserslautern,kaiserslautern,,49.440066,7.749126
Army,Reimbursement,Europe,Kaiserslautern,ROB Java Cafe NAFI,December,2021,2194,kaiserslautern,kaiserslautern,,49.440066,7.749126
Army,Reimbursement,Europe,Kaiserslautern,ROB Java Cafe NAFI,January,2022,2043,kaiserslautern,kaiserslautern,,49.440066,7.749126
Army,Reimbursement,Europe,Kaiserslautern,ROB Java Cafe NAFI,February,2022,1052,kaiserslautern,kaiserslautern,,49.440066,7.749126
Army,Reimbursement,Europe,Kaiserslautern,ROB Java Cafe NAFI,March,2022,985,kaiserslautern,kaiserslautern,,49.440066,7.749126
Army,Reimbursement,Europe,Kaiserslautern,ROB Java Cafe NAFI,April,2022,3218,kaiserslautern,kaiserslautern,,49.440066,7.749126
Army,Reimbursement,Europe,Kaiserslautern,ROB Java Cafe NAFI,May,2022,1570,kaiserslautern,kaiserslautern,,49.440066,7.749126
Army,Reimbursement,Europe,Kaiserslautern,ROB Java Cafe NAFI,June,2022,7317,kaiserslautern,kaiserslautern,,49.440066,7.749126
Army,Reimbursement,Europe,Kaiserslautern,ROB Java Cafe NAFI,July,2022,8247,kaiserslautern,kaiserslautern,,49.440066,7.749126
Army,Reimbursement,Europe,Kaiserslautern,ROB Java Cafe NAFI,August,2022,10160,kaiserslautern,kaiserslautern,,49.440066,7.749126
Army,Reimbursement,Europe,Kaiserslautern,ROB Java Cafe NAFI,September,2022,4060,kaiserslautern,kaiserslautern,,49.440066,7.749126
Army,Reimbursement,Europe,Livorno,Livorno Community Club NAFI,October,2021,2012,livorno,livorno,livorno,43.548473,10.310567
Army,Reimbursement,Europe,Livorno,Livorno Community Club NAFI,November,2021,348,livorno,livorno,livorno,43.548473,10.310567
Army,Reimbursement,Europe,Livorno,Livorno Community Club NAFI,December,2021,3139,livorno,livorno,livorno,43.548473,10.310567
Army,Reimbursement,Europe,Livorno,Livorno Community Club NAFI,January,2022,6374,livorno,livorno,livorno,43.548473,10.310567
Army,Reimbursement,Europe,Livorno,Livorno Community Club NAFI,February,2022,2628,livorno,livorno,livorno,43.548473,10.310567
Army,Reimbursement,Europe,Livorno,Livorno Community Club NAFI,March,2022,2942,livorno,livorno,livorno,43.548473,10.310567
Army,Reimbursement,Europe,Livorno,Livorno Community Club NAFI,April,2022,2252,livorno,livorno,livorno,43.548473,10.310567
Army,Reimbursement,Europe,Livorno,Livorno Community Club NAFI,May,2022,778,livorno,livorno,livorno,43.548473,10.310567
Army,Reimbursement,Europe,Livorno,Livorno Community Club NAFI,June,2022,229,livorno,livorno,livorno,43.548473,10.310567
Army,Reimbursement,Europe,Livorno,Livorno Community Club NAFI,July,2022,371,livorno,livorno,livorno,43.548473,10.310567
Army,Reimbursement,Europe,Livorno,Livorno Community Club NAFI,August,2022,877,livorno,livorno,livorno,43.548473,10.310567
Army,Reimbursement,Europe,Livorno,Livorno Community Club NAFI,September,2022,674,livorno,livorno,livorno,43.548473,10.310567
Army,Reimbursement,Europe,Brunssum,The Gold Mine NAFI,October,2021,440,brunssum,brunssum,brunssum,50.948896,5.972166
Army,Reimbursement,Europe,Brunssum,The Gold Mine NAFI,November,2021,1255,brunssum,brunssum,brunssum,50.948896,5.972166
Army,Reimbursement,Europe,Brunssum,The Gold Mine NAFI,December,2021,1827,brunssum,brunssum,brunssum,50.948896,5.972166
Army,Reimbursement,Europe,Brunssum,The Gold Mine NAFI,January,2022,1045,brunssum,brunssum,brunssum,50.948896,5.972166
Army,Reimbursement,Europe,Brunssum,The Gold Mine NAFI,February,2022,1455,brunssum,brunssum,brunssum,50.948896,5.972166
Army,Reimbursement,Europe,Brunssum,The Gold Mine NAFI,March,2022,0,brunssum,brunssum,brunssum,50.948896,5.972166
Army,Reimbursement,Europe,Brunssum,The Gold Mine NAFI,April,2022,1980,brunssum,brunssum,brunssum,50.948896,5.972166
Army,Reimbursement,Europe,Brunssum,The Gold Mine NAFI,May,2022,3587,brunssum,brunssum,brunssum,50.948896,5.972166
Army,Reimbursement,Europe,Brunssum,The Gold Mine NAFI,June,2022,3076,brunssum,brunssum,brunssum,50.948896,5.972166
Army,Reimbursement,Europe,Brunssum,The Gold Mine NAFI,July,2022,2551,brunssum,brunssum,brunssum,50.948896,5.972166
Army,Reimbursement,Europe,Brunssum,The Gold Mine NAFI,August,2022,225,brunssum,brunssum,brunssum,50.948896,5.972166
Army,Reimbursement,Europe,Brunssum,The Gold Mine NAFI,September,2022,970,brunssum,brunssum,brunssum,50.948896,5.972166
Army,Reimbursement,Europe,Stuttgart,Galaxy Bowl NAFI,October,2021,5571,stuttgart,stuttgart,stuttgart,48.775418,9.181759
Army,Reimbursement,Europe,Stuttgart,Galaxy Bowl NAFI,November,2021,6539,stuttgart,stuttgart,stuttgart,48.775418,9.181759
Army,Reimbursement,Europe,Stuttgart,Galaxy Bowl NAFI,December,2021,3216,stuttgart,stuttgart,stuttgart,48.775418,9.181759
Army,Reimbursement,Europe,Stuttgart,Galaxy Bowl NAFI,January,2022,4463,stuttgart,stuttgart,stuttgart,48.775418,9.181759
Army,Reimbursement,Europe,Stuttgart,Galaxy Bowl NAFI,February,2022,2721,stuttgart,stuttgart,stuttgart,48.775418,9.181759
Army,Reimbursement,Europe,Stuttgart,Galaxy Bowl NAFI,March,2022,8011,stuttgart,stuttgart,stuttgart,48.775418,9.181759
Army,Reimbursement,Europe,Stuttgart,Galaxy Bowl NAFI,April,2022,1415,stuttgart,stuttgart,stuttgart,48.775418,9.181759
